  20670 10
  3.06910851e-03   5.01600777e-04   5.88133157e-04  -6.69156313e-04	  -8.83705488e-05   2.55139326e-04   6.64091846e-04  -1.42358989e-03	   5.54644637e-04  -2.32014810e-04
-0.01664895  0.00129224 -0.00853517 -0.00253122  0.00119332  0.00191267	 -0.00112937 -0.00115721 -0.00029197 -0.00072179
 -1.70845866e-03   3.68103227e-04  -1.20015765e-03   1.82288419e-04	   1.08073530e-04   4.45177905e-03  -8.38588109e-04   1.75194443e-04	  -5.90004726e-05  -4.13592142e-04
 0.00262277  0.00034531  0.00057379 -0.00054471 -0.00011157  0.00021915	  0.00062471 -0.00138511  0.00061864 -0.00019801
-0.01513517  0.00216729 -0.00871471 -0.00300744  0.00133534  0.00211081	 -0.00119538 -0.00119502 -0.00032627 -0.00084794
 -1.68943949e-03   6.21891195e-04  -1.28195383e-03   2.83514322e-04	   8.93885486e-05   4.47728889e-03  -8.28221974e-04   1.27636362e-04	   7.37547395e-06  -4.60660059e-04
  4.14547225e-03  -1.86385351e-03   1.15773903e-03  -1.11622874e-03	   7.57573347e-05  -5.81839697e-04   1.67815249e-03  -1.56442060e-03	   5.06767894e-04  -2.77987754e-04
-0.01512637  0.00136979 -0.00846589 -0.0029949   0.00129455  0.00196666	 -0.00112934 -0.00119037 -0.00037628 -0.00080794
 -2.02314145e-03   6.78835857e-04  -1.30328289e-03   3.51452490e-04	  -6.87733187e-05   4.51850185e-03  -9.74841547e-04   2.94912739e-05	   6.79033842e-05  -4.29540585e-04
  4.41173412e-03  -1.75181495e-03   1.19819435e-03  -1.14663124e-03	   7.99177999e-05  -5.64187938e-04   1.73686905e-03  -1.52060542e-03	   4.41226957e-04  -3.10103169e-04
-0.01662837  0.00082646 -0.00837185 -0.00247992  0.0011717   0.00188132	 -0.00109891 -0.00119909 -0.00032427 -0.00068798
 -1.99693847e-03   5.91217729e-04  -1.25906338e-03   2.81513766e-04	   1.85247191e-05   4.52150844e-03  -9.21186401e-04   1.31534305e-04	  -1.12863051e-05  -3.69053576e-04
 0.00545086 -0.00360111  0.00175497 -0.00154774  0.00020967 -0.00138286	  0.00285948 -0.00160669  0.00038274 -0.0003736 
-0.01518554  0.0009727  -0.0083162  -0.00293653  0.00121844  0.00188737	 -0.0011208  -0.001231   -0.00039848 -0.00076964
 -1.66489611e-03   8.73252113e-06  -1.21103128e-03   2.69625756e-04	  -5.98018868e-05   4.40104857e-03  -1.00722625e-03  -3.69518900e-05	   7.48026476e-05  -4.68962019e-04
 0.00566246 -0.0036898   0.00177912 -0.00162912  0.00027302 -0.00134988	  0.00286933 -0.0015651   0.00033171 -0.00040926
-0.01669421  0.0005486  -0.00824767 -0.00244982  0.0011203   0.00179126	 -0.00109678 -0.00121995 -0.00033949 -0.00066503
 -1.77609035e-03   1.26852370e-04  -1.18469977e-03   2.71756166e-04	  -2.86605628e-06   4.37468118e-03  -8.37161487e-04   5.10681451e-05	  -5.66589613e-07  -4.39900770e-04
 0.00528124 -0.00367899  0.00110529 -0.00174883  0.00041919 -0.00129028	  0.00213002 -0.00106269  0.00062728 -0.00055364
-0.02080385 -0.00045009 -0.00816885 -0.00141036  0.00043913  0.0014664	 -0.00187239 -0.00166977 -0.0001605  -0.00014301
  5.02454463e-03  -9.41715730e-03   1.07191927e-03  -2.29781670e-03	   1.94459885e-03   3.26007880e-04   4.78847769e-03   1.00059672e-03	  -5.11403156e-05  -1.09467714e-03
 0.00542352 -0.00518729  0.00121581 -0.00206609  0.00095822 -0.00111374	  0.00238497 -0.00058139  0.00010099 -0.00038379
 -3.34411766e-02  -5.84981418e-03  -7.08954000e-03   1.74696822e-03	   8.34302458e-04  -8.62110567e-05   1.12466214e-03  -4.60433159e-04	   1.58855987e-04   2.91438493e-04
-0.00246645 -0.00322943 -0.00126458  0.00017783  0.00074676  0.00550189	 -0.00111975  0.00142698 -0.00045619  0.0003001 
  6.11749534e-03  -6.04163223e-03   1.66227845e-03  -2.14975972e-03	   1.01704875e-03  -1.67009449e-03   2.94329988e-03  -6.51181199e-04	   6.78585699e-05  -5.71164070e-04
-0.03545732 -0.00676214 -0.00683787  0.00222408  0.00075127 -0.00019741	  0.00114239 -0.00035344  0.00016795  0.00039987
-0.00230848 -0.00483352 -0.00131469 -0.00013779  0.00090849  0.00539812	 -0.00092016  0.00162053 -0.00043679  0.00042301
  5.40755166e-03  -5.29202696e-03   1.20447028e-03  -2.07430037e-03	   9.67718820e-04  -1.14319812e-03   2.41694377e-03  -5.38087766e-04	   8.59557501e-05  -3.89916038e-04
-0.03536182 -0.00636342 -0.00694998  0.00221154  0.00077607 -0.00011012	  0.0011391  -0.00035388  0.00016859  0.00038915
 -2.54985614e-03  -3.62667398e-03  -1.57720320e-03   5.60163252e-05	   8.91890303e-04   5.64204961e-03  -1.05237692e-03   1.64175998e-03	  -3.66990449e-04   4.60432354e-04
 0.00614597 -0.00600351  0.00167653 -0.0021318   0.00106573 -0.00174851	  0.0030828  -0.00061014  0.00010708 -0.0006058 
-0.03346472 -0.00617558 -0.00699487  0.0017326   0.00082766 -0.00017784	  0.00113155 -0.00045378  0.00017918  0.0003039 
-0.00225626 -0.00458445 -0.001053   -0.00011232  0.00077456  0.00523147	 -0.00089831  0.00138038 -0.00052034  0.00030022
 0.00677078 -0.00616463  0.00181783 -0.00216337  0.0012179  -0.00209563	  0.00376704 -0.00062942  0.00016406 -0.00071488
-0.03169169 -0.00599992 -0.00699829  0.0013275   0.00084972 -0.00023336	  0.0011561  -0.00052785  0.00016112  0.0002292 
 -1.52376247e-03  -5.48351150e-03  -4.83860567e-04  -3.26486051e-04	   7.67157885e-04   4.56977767e-03  -3.53998820e-04   1.15053599e-03	  -5.63872638e-04   8.04663514e-05
 0.00674069 -0.00629896  0.00189003 -0.00208148  0.00116226 -0.00204994	  0.00348565 -0.0006407   0.00011318 -0.00075904
-0.03354256 -0.00645559 -0.0069153   0.00173469  0.00079949 -0.00022094	  0.00109875 -0.00043519  0.0001749   0.00031481
-0.00173338 -0.00582845 -0.00063329 -0.00040987  0.00087689  0.00465442	 -0.00023382  0.00134267 -0.00052249  0.00018158
 0.00645281 -0.00369785  0.00129239 -0.00167945  0.00066442 -0.00150964	  0.00293268 -0.00096132  0.00036548 -0.00081627
 -3.54466963e-02  -7.16438768e-03  -6.67118761e-03   2.13750523e-03	   5.66118335e-04  -8.56238872e-05   5.56653379e-04  -5.23952101e-04	   8.52058674e-05   4.44989211e-04
 0.0007704  -0.00860123  0.00024444 -0.00114087  0.00143505  0.0028426	  0.00233033  0.00184649 -0.00019625 -0.0001784 
  5.43485444e-03  -5.19960813e-03   1.31001925e-03  -2.03799827e-03	   9.27839177e-04  -1.24112978e-03   2.48777816e-03  -5.75596527e-04	   7.20117847e-05  -4.57377884e-04
-0.03729018 -0.00691712 -0.00678894  0.00268515  0.00069819 -0.00018379	  0.00111903 -0.00025455  0.00018897  0.00048468
 -2.41556917e-03  -4.02641935e-03  -1.72644865e-03  -4.46046050e-07	   9.81864827e-04   5.60796072e-03  -9.66019469e-04   1.75519086e-03	  -2.87827327e-04   4.89320110e-04
  6.09083274e-03  -5.87516319e-03   1.69776163e-03  -2.13627920e-03	   9.80164339e-04  -1.68770442e-03   2.95405731e-03  -6.47358353e-04	   5.09076873e-05  -5.95857002e-04
-0.03747305 -0.00727482 -0.00665996  0.00274027  0.00068468 -0.00024663	  0.00115942 -0.00024303  0.00016725  0.00049007
-0.0022088  -0.00515111 -0.00140607 -0.00013823  0.00097598  0.00533416	 -0.00088093  0.00176484 -0.00034536  0.00043924
  6.69363632e-03  -6.27228258e-03   1.98305613e-03  -2.10102863e-03	   1.09284401e-03  -2.05503448e-03   3.40778198e-03  -7.06084125e-04	   7.44969740e-05  -7.71552829e-04
-0.03547435 -0.00705117 -0.00676086  0.00217764  0.00072073 -0.00024868	  0.00107186 -0.00035554  0.00017213  0.00041193
-0.00182497 -0.00610435 -0.00084434 -0.00043872  0.0009683   0.00477524	 -0.00028165  0.00155653 -0.00043016  0.00027885
  6.54765780e-03  -5.99633985e-03   1.95934946e-03  -2.10887330e-03	   1.03067067e-03  -2.00705558e-03   3.36520296e-03  -7.09742902e-04	   5.86569839e-05  -7.47168809e-04
-0.03747585 -0.00750892 -0.00660015  0.00267279  0.00064397 -0.00028494	  0.00106722 -0.00027218  0.00017403  0.00049576
-0.00179935 -0.00620438 -0.00095192 -0.00039789  0.00101463  0.00478026	 -0.00028833  0.00168287 -0.00035574  0.00030449
  1.81461184e-04   1.16191426e-04   2.43921512e-04  -1.91672056e-04	   4.53406265e-04   2.62212257e-04   6.96370228e-04  -7.00460371e-04	   9.49336167e-04  -7.19711800e-05
-0.01198156  0.00589459 -0.00932913 -0.00402963  0.00158906  0.00191111	 -0.00081564 -0.00182165 -0.0002845  -0.00139437
 0.00564526 -0.01077466  0.00103041 -0.00261553  0.00141242  0.00071328	  0.00378314  0.00050328 -0.00051059 -0.00071668
  3.69636425e-04  -1.01010853e-03   3.51413996e-04  -2.23762365e-04	   4.90828365e-05  -3.37718536e-04   9.99130937e-05   4.05029831e-05	   5.57566271e-04  -7.51122206e-05
-0.01185463  0.00641111 -0.01043517 -0.00491094  0.00244167  0.00332351	 -0.00193514 -0.00055181 -0.00020196 -0.00177397
 -6.44552654e-04   2.74986320e-03  -1.95332880e-03  -4.88374256e-04	   6.61567748e-04   4.94225209e-03  -1.16654218e-04   2.18269242e-05	  -1.14936084e-05  -1.17546550e-03
 0.00684214 -0.00808599  0.0025132  -0.00286889  0.00050682 -0.00343841	  0.00542259 -0.00220195  0.00034257 -0.00060397
 -9.04270173e-03   1.81358059e-03  -8.28108021e-03  -5.37782648e-03	   9.01095513e-04  -3.08586041e-04  -9.39235572e-04  -2.34594063e-03	   8.85625071e-05  -1.19925991e-03
  6.46139457e-03  -1.04282456e-02   1.22332505e-03  -2.73034063e-03	   9.88507285e-04  -2.20513300e-04   4.07130056e-03   4.53750805e-04	  -3.38905416e-05  -6.01633309e-04
 0.00689517 -0.00743262  0.00239569 -0.00291951  0.00058571 -0.00345676	  0.00558556 -0.00209372  0.00036642 -0.00070022
 -1.02165271e-02   1.39014095e-03  -8.27318619e-03  -5.00314038e-03	   9.09742000e-04   8.92333715e-06  -1.18992320e-03  -2.28058274e-03	   5.05645083e-05  -1.09501428e-03
  6.40434775e-03  -1.09739327e-02   1.20341272e-03  -2.89516916e-03	   1.06492142e-03  -3.65160262e-04   4.27466177e-03   3.84665213e-04	  -4.99789081e-05  -7.78171190e-04
 0.00332623 -0.00477489  0.00165295 -0.00131512  0.00033717 -0.00122064	  0.00248395 -0.00165428  0.00059718 -0.00027863
 -8.56345018e-03   3.06514760e-03  -8.72707153e-03  -5.53176843e-03	   8.33145164e-04  -1.29934186e-04  -7.34886520e-04  -3.04096574e-03	   5.29064291e-05  -1.33169726e-03
 0.00846852 -0.01789188  0.0024807  -0.00350784  0.00148073 -0.00106327	  0.00440678  0.00110451 -0.00034546 -0.00014701
 0.00452171 -0.00633263  0.00203149 -0.0018354   0.00033656 -0.00189156	  0.0033118  -0.00182245  0.00042574 -0.00034893
-0.00815099  0.00304432 -0.00869186 -0.00568473  0.00076817 -0.00033861	 -0.00087441 -0.00300841  0.00011625 -0.0013336 
 0.00802646 -0.01579948  0.0022422  -0.00329712  0.00138603 -0.00078818	  0.00454445  0.00089771 -0.00037478 -0.00020278
  6.79230268e-03  -1.50735432e-02   2.12338947e-03  -7.62307380e-04	  -1.01363435e-04  -4.36215765e-04  -1.07822816e-03  -7.99661259e-04	   6.39223071e-05  -6.03437602e-04
 0.00037828  0.00114675 -0.0038167  -0.0047114  -0.00011956 -0.00141948	 -0.00142093 -0.00084552 -0.00054204 -0.00015123
  5.64696943e-03  -1.30833887e-02   9.35378850e-04  -1.14796610e-03	   7.13818817e-06   1.17813934e-03  -1.87154390e-03  -6.80680790e-04	   5.10751528e-04   5.87659945e-04
  5.93667017e-03  -1.37634777e-02   2.00026226e-03  -6.91725472e-04	   9.20929458e-05  -2.94978476e-04  -1.07480862e-03  -6.50247056e-04	   1.97513405e-04  -2.97590173e-04
  3.81083749e-04   9.88121149e-04  -3.83645251e-03  -4.76723530e-03	  -5.82685606e-05  -1.64786485e-03  -1.47751059e-03  -9.76368786e-04	  -5.93290882e-04  -1.47376927e-04
 0.00701406 -0.01699753  0.00153269 -0.00139926  0.00014432  0.00137017	 -0.00274783 -0.000762    0.00049597  0.00115151
 0.00624484 -0.01331898  0.00180815 -0.0001954  -0.00024529 -0.00034571	 -0.0013753  -0.00068817 -0.00012881 -0.00123078
  9.86367775e-04   2.26153848e-03  -2.67938274e-03  -3.92939614e-03	  -7.29134420e-05  -1.78140997e-03  -6.38858078e-04   4.58293479e-04	  -6.82344658e-04  -4.77175270e-05
 0.00454164 -0.01191015  0.00086725 -0.00079403 -0.00023769  0.00088341	 -0.00206063 -0.00079739  0.0007976   0.00028126
  6.52000088e-03  -1.43760810e-02   1.95250133e-03  -5.00659220e-04	  -1.83458269e-04  -2.93964384e-04  -1.31129772e-03  -8.81515752e-04	  -3.34953441e-05  -9.11936023e-04
 0.00066627  0.00166601 -0.0032514  -0.00434186 -0.00011144 -0.0016032	 -0.00100129 -0.00020416 -0.00062196 -0.00013247
  5.02170992e-03  -1.25347519e-02   8.50740434e-04  -9.62754921e-04	  -7.49078150e-05   1.12920051e-03  -2.02767151e-03  -7.68589196e-04	   6.53791644e-04   4.20219854e-04
  7.26811671e-03  -1.53731816e-02   1.97625228e-03  -6.06315956e-04	  -2.88434228e-04  -3.79674459e-04  -1.56970152e-03  -1.15953250e-03	  -7.68468838e-05  -1.15296457e-03
  6.61251507e-04   2.05779284e-03  -3.19418007e-03  -4.22835421e-03	  -5.02612909e-05  -1.49964171e-03  -6.99477468e-04   4.77415373e-05	  -5.77684448e-04  -1.89070481e-04
  3.83503493e-03  -9.39028156e-03   3.27964717e-04  -7.78712845e-04	  -1.84472984e-04   9.27207330e-04  -1.47480613e-03  -6.90604989e-04	   7.38924471e-04   1.47992527e-05
 0.00690912 -0.01453979  0.00196105 -0.00027557 -0.00025716 -0.00050166	 -0.00152464 -0.00088737 -0.00018998 -0.00142569
  9.48932859e-04   2.58545303e-03  -2.59283719e-03  -3.80478652e-03	  -4.18945994e-05  -1.68182470e-03  -3.78449882e-04   6.50778718e-04	  -6.38503806e-04  -8.66819248e-05
  3.37250972e-03  -8.87337093e-03   3.65438943e-04  -6.10955364e-04	  -3.31696672e-04   7.32430735e-04  -1.53506269e-03  -7.34205769e-04	   8.96302089e-04  -4.22419695e-05
  7.30982617e-03  -1.41407624e-02   1.85649625e-03  -2.58631490e-04	   1.83710075e-05  -7.81973649e-04  -1.55003724e-03  -1.08040889e-03	  -4.87698833e-04  -1.79255315e-03
  5.72027545e-04   4.07409640e-03  -2.48603320e-03  -3.42284394e-03	  -1.58223742e-05  -1.36392264e-03   1.60985344e-04   1.03926230e-03	  -5.89314441e-04  -1.49824917e-04
 0.00056494 -0.00049282 -0.00086554  0.00011973 -0.00043774  0.00089768	 -0.00049985 -0.00032052  0.00099099 -0.00063422
  7.77545096e-03  -1.51137080e-02   1.80224027e-03  -6.94217527e-04	  -3.43285787e-05  -5.41316627e-04  -1.73318393e-03  -1.46954615e-03	  -2.51223466e-04  -1.52706223e-03
  4.30525788e-04   2.89672418e-03  -3.10074250e-03  -3.99225291e-03	   1.16434649e-04  -1.29075564e-03  -1.60229890e-05   5.09249148e-04	  -5.72212242e-04  -3.02957250e-04
 0.00096662 -0.0012569  -0.00080371 -0.00013028 -0.000251    0.00085701	 -0.00033068 -0.00023258  0.00088622 -0.0005884 
 0.00738043 -0.01450022  0.00165179 -0.00066033  0.00015082 -0.00057395	 -0.00183177 -0.00143916 -0.00053027 -0.00154816
  2.64755012e-04   3.53810853e-03  -3.10634346e-03  -3.80840929e-03	   1.53872900e-04  -1.01018896e-03   9.71258318e-05   6.73380776e-04	  -5.73106610e-04  -2.98227295e-04
 -6.09508188e-04   2.97177039e-03  -1.27303894e-03   2.95986859e-04	  -4.42870482e-04   9.32250631e-04   1.12127531e-04  -2.40334075e-05	   9.20200336e-04  -7.93173639e-04
  6.95702685e-03  -1.37683736e-02   1.76495408e-03  -2.73652529e-04	   8.44896278e-05  -9.65480883e-04  -1.63952833e-03  -1.03862203e-03	  -7.09276804e-04  -1.73995711e-03
  3.72465701e-04   4.74236872e-03  -2.48388996e-03  -3.17630654e-03	   1.65082318e-05  -1.04948044e-03   2.15685175e-04   1.12540408e-03	  -5.64293283e-04  -1.65941534e-04
-0.00096072  0.00354094 -0.00137169  0.00055237 -0.00061393  0.00108364	 -0.00019126 -0.00017125  0.00101628 -0.00081504
  7.42438581e-03  -1.50122570e-02   1.36241552e-03  -1.07400128e-03	   4.87748028e-05  -5.16845160e-04  -2.12502845e-03  -1.44500316e-03	  -1.92594471e-04  -1.03835852e-03
  1.28809619e-04   2.81426836e-03  -3.71234588e-03  -4.32335151e-03	   2.05958669e-04  -6.65467422e-04   6.22297801e-06   1.25689069e-04	  -5.17197668e-04  -3.55671260e-04
-0.00176268  0.00597107 -0.00151283  0.0005324  -0.00040848  0.0009639	  0.00064348  0.00017575  0.00068341 -0.00095944
 0.00822443 -0.01633302  0.00178228 -0.00117852 -0.00014411 -0.00073012	 -0.0020222  -0.00160014 -0.00026417 -0.00104628
  1.85557893e-04   2.24528384e-03  -3.67939869e-03  -4.41129331e-03	   2.29621560e-04  -9.63933126e-04  -7.86266148e-06   1.27533835e-04	  -5.30861753e-04  -3.57836817e-04
 -2.99752989e-04   2.13014157e-03  -1.16750021e-03   1.17822823e-04	  -1.92036182e-04   8.89738548e-04   2.70423238e-04   3.89252395e-05	   7.90030269e-04  -7.67873041e-04
  2.44913315e-03  -5.06381846e-03   4.15362640e-04   1.10302765e-04	   9.05432816e-05   7.08895306e-05  -1.24342659e-03  -3.98849140e-04	   1.05341569e-05  -9.10713012e-04
  5.30078157e-04   4.92061065e-03  -2.62982003e-03  -3.05393105e-03	   6.71062832e-05   1.33499525e-05   1.98924616e-04   4.74735304e-04	  -6.82580089e-04  -3.54080762e-04
-0.00369692  0.01241521 -0.00215302  0.00080069 -0.00119295  0.00087851	  0.00182637 -0.0001869   0.00019345 -0.00146578
  2.25565841e-03  -4.17027904e-03   5.11894805e-04   4.74399674e-04	   4.91370288e-05   1.54102492e-04  -1.08519175e-03  -1.37793812e-04	  -6.23369169e-05  -1.02447794e-03
  8.58486923e-04   6.07779467e-03  -2.00818566e-03  -2.24226985e-03	  -1.59689734e-05   1.72605179e-05   3.20946652e-04   9.71599401e-04	  -8.73171363e-04  -3.07698154e-04
-0.00424804  0.01300446 -0.00227563  0.00097979 -0.00132156  0.00080746	  0.0013273  -0.0006689   0.00017825 -0.00154294
  3.13104786e-03  -6.28952934e-03   6.74700225e-04   3.82103331e-04	   7.08331364e-05  -1.13301512e-04  -1.28530455e-03  -1.06799464e-04	  -2.69747728e-04  -1.19452300e-03
  5.67792854e-04   6.24155498e-03  -2.17912457e-03  -2.30111085e-03	  -2.45821787e-06  -5.54413833e-05   1.96096741e-04   1.01417981e-03	  -8.33751493e-04  -3.17704646e-04
-0.00420617  0.01300813 -0.00221149  0.00117817 -0.00121724  0.00108172	  0.00105463 -0.00057486  0.00045671 -0.00145236
  3.27329433e-03  -7.11979084e-03   5.72389360e-04   8.74801473e-07	   1.62227665e-04  -9.02665490e-05  -1.49979102e-03  -5.47100736e-04	  -1.84174877e-04  -1.08307348e-03
  4.07589832e-04   5.03712032e-03  -2.81839846e-03  -3.15085125e-03	   1.20698008e-04  -7.72542047e-05   1.00840544e-04   5.53829481e-04	  -6.36648984e-04  -3.48007077e-04
 -3.59054289e-03   1.22026580e-02  -2.15329033e-03   9.50521638e-04	  -1.14279193e-03   9.74488326e-04   1.51582224e-03  -4.85330244e-05	   4.27399648e-04  -1.39413931e-03
 0.00249028 -0.00432906  0.00112554 -0.00086361  0.00025797 -0.00043152	  0.00122706 -0.00082705  0.00054793 -0.0001204 
 -8.01914496e-03   5.77578163e-03  -9.12422243e-03  -5.76645110e-03	   9.90713941e-04  -2.13380334e-04  -4.90714831e-04  -3.04498834e-03	   3.16553426e-05  -1.39594840e-03
 0.00942776 -0.02214853  0.00390275 -0.00277771  0.00146652  0.00063714	  0.00276995  0.00123695 -0.00059047  0.00095947
 -5.77520142e-05   1.19202678e-03   3.41814529e-04   8.27439402e-05	   5.33159416e-04   4.02088232e-04   9.46649951e-04  -6.26844125e-04	   8.69847726e-04  -1.60024966e-04
-0.01135079  0.00514073 -0.00913055 -0.00451813  0.00176416  0.00146009	 -0.00038916 -0.00199851 -0.00032139 -0.0014744 
 0.00627611 -0.01190338  0.00108834 -0.00273365  0.00148652  0.00034439	  0.00421095  0.00091633 -0.00052894 -0.00065864
 0.00301449 -0.00264338  0.00112314 -0.00110803  0.00030165 -0.00077863	  0.00204465 -0.00147275  0.0007556  -0.00031809
 -1.16411045e-02   3.50869031e-03  -8.77423517e-03  -4.02634522e-03	   9.79482826e-04   1.09354594e-03  -1.27716897e-03  -2.44563902e-03	  -5.59432456e-05  -1.09015020e-03
 0.00772698 -0.01601751  0.00198089 -0.00412633  0.00191013 -0.00184199	  0.00617769  0.00086158 -0.0003165  -0.00084718
 0.00423362 -0.00515195  0.00173825 -0.00186135  0.00043618 -0.00201662	  0.00353219 -0.00170163  0.00063806 -0.00049459
 -1.02852535e-02   2.52957035e-03  -8.57548252e-03  -4.77466203e-03	   8.61901597e-04   3.66455742e-04  -1.18077024e-03  -2.64898875e-03	   1.31545344e-05  -1.17467943e-03
 0.00782914 -0.01501064  0.00195721 -0.00375238  0.00159311 -0.00147993	  0.00578469  0.00069739 -0.00030493 -0.00072026
 0.00559675 -0.00621292  0.00206555 -0.00236761  0.00049572 -0.00286993	  0.00470248 -0.00183937  0.00047222 -0.00066598
 -1.01935503e-02   1.73130081e-03  -8.40094319e-03  -4.94363901e-03	   7.84848411e-04   1.26996112e-04  -1.26850126e-03  -2.56667637e-03	   7.71581777e-05  -1.10629520e-03
 0.00735266 -0.0131534   0.0015879  -0.00325167  0.00130185 -0.0009719	  0.00508482  0.00057117 -0.00026332 -0.00076701
 0.00929888 -0.00673109 -0.00098002  0.00261615 -0.00060193 -0.00015312	 -0.00095469  0.00066659 -0.00109634 -0.00276955
  7.33742196e-03   2.84027097e-03   8.76397580e-04  -6.83191056e-04	  -6.40084552e-04  -5.56758293e-05  -1.04897683e-03   1.67929460e-03	   2.95663421e-04  -4.34191801e-04
 -8.23467356e-05   1.38054094e-04   7.63936505e-04   2.82602117e-04	  -2.02032057e-03  -6.63524549e-04  -7.58113149e-05  -1.07959490e-03	  -6.17184666e-05  -4.40275337e-04
  5.74726613e-03  -6.37849365e-03   6.06580015e-06   1.55635366e-03	  -7.98189544e-05  -2.23708458e-04  -1.75658128e-03   2.47552762e-04	  -6.55892848e-04  -2.16712409e-03
  4.63144409e-03   1.55503842e-03   1.45831778e-03  -1.20777446e-03	  -9.44561466e-04  -3.65716565e-04  -1.71207812e-04   9.32817485e-04	   3.59656828e-04  -5.37131007e-05
 -4.47389173e-03   1.31291388e-02  -1.27232319e-03   1.61321727e-03	  -2.43110291e-03   4.68438655e-04   5.67191735e-04  -3.76028777e-04	  -2.70525023e-06  -4.44070831e-04
  5.32864636e-03  -5.57437711e-03  -3.03345671e-04   1.59028759e-03	   6.61257857e-05  -2.12453907e-04  -1.62396601e-03   3.06366965e-04	  -6.26915015e-04  -2.24444964e-03
  5.38309731e-03   1.30506371e-03   1.47071458e-03  -1.07023590e-03	  -9.09169328e-04  -2.23308535e-04  -1.09639011e-04   9.40000996e-04	   3.09872893e-04  -1.58374958e-07
 -4.46070709e-03   1.27669971e-02  -1.18976021e-03   1.32313415e-03	  -2.55874192e-03   3.25003514e-04   6.66167392e-04  -4.03550368e-04	   8.00194739e-05  -2.25265679e-04
 0.00932399 -0.00645101 -0.00123862  0.00269188 -0.00082448 -0.00061253	 -0.00037227  0.00095327 -0.00083415 -0.00272353
 0.01177918 -0.00429589  0.00253977 -0.00130773 -0.0010049  -0.0017748	  0.00142346  0.00113633  0.00010396 -0.00082587
 -1.57982163e-03   2.31079442e-03   3.81168070e-04   3.79598617e-04	  -1.93423772e-03  -8.92010954e-04  -2.76959978e-05  -3.54756802e-04	   3.30382050e-04  -2.40069309e-04
 0.00931514 -0.00637748 -0.00110324  0.00262206 -0.00086593 -0.00065375	 -0.00041212  0.00097075 -0.00086409 -0.00274927
  1.15822295e-02  -3.89993213e-03   2.50809851e-03  -1.23778065e-03	  -1.05307110e-03  -1.69648560e-03   1.11213693e-03   1.19469813e-03	  -4.22015589e-05  -7.17659128e-04
 -2.49174775e-03   4.33338195e-03   2.52078023e-05   6.16376410e-04	  -1.93643773e-03  -5.32090047e-04  -2.51641183e-04  -3.64863483e-04	   4.26418592e-04  -1.52664311e-04
 0.00922537 -0.00851104 -0.00071102  0.00264979 -0.00075898 -0.00050535	 -0.00080848  0.00061307 -0.00095727 -0.00272374
  9.72407911e-03  -6.87423766e-04   1.38481761e-03  -6.59348499e-04	  -4.80552817e-04  -5.22022305e-04   1.64532540e-04   1.55433508e-03	   6.50210224e-05  -5.71254570e-04
 0.00204134 -0.00776842  0.00232683 -0.00060007 -0.0020122  -0.00178584	 -0.00033402 -0.00110363 -0.00018156 -0.00043769
 0.00726123 -0.0088625  -0.00032525  0.00280828 -0.00102587 -0.00075241	 -0.00051952  0.00090045 -0.00059895 -0.00288618
 0.01142295 -0.00176155  0.0016094  -0.00085958 -0.00046641 -0.00136098	  0.00133196  0.00177716 -0.00025754 -0.00121055
 0.00118826 -0.00334752  0.00103349 -0.0001662  -0.00161987 -0.00188337	  0.00018938  0.00019247 -0.00016651 -0.00064376
  7.41298335e-03  -9.89259325e-03  -5.87061802e-05   2.77423089e-03	  -1.01853190e-03  -7.51921851e-04  -7.95206911e-04   7.99457228e-04	  -6.41515104e-04  -3.06903798e-03
 0.01048062 -0.00066254  0.00122511 -0.00079761 -0.00041005 -0.001112	  0.00106327  0.00196495 -0.00032109 -0.00103179
 0.00208288 -0.00551726  0.00123951 -0.00026026 -0.00144163 -0.00213122	 -0.00011342  0.0003868  -0.00037649 -0.0008569 
 0.00785216 -0.00950113 -0.00027167  0.0027144  -0.00097387 -0.00074703	 -0.00071531  0.00084186 -0.00067991 -0.00293785
 0.0108443  -0.00204869  0.00156421 -0.00089882 -0.00038473 -0.0012107	  0.00086683  0.0018773  -0.00030295 -0.00112397
  1.88112151e-03  -5.57943572e-03   1.44926461e-03  -3.21466671e-04	  -1.65719127e-03  -1.98575973e-03  -7.00217237e-05   9.72914260e-05	  -2.40014669e-04  -7.30342023e-04
 0.00626784 -0.01146953  0.0030372  -0.00206881  0.00032958 -0.00181134	  0.00292972 -0.0017014   0.00011615 -0.00020799
 -6.43049850e-03   5.22311032e-03  -8.25575721e-03  -5.54025611e-03	   9.36831469e-04  -3.72986895e-04  -6.81794274e-04  -2.30244674e-03	   7.54748749e-05  -1.39294808e-03
  7.28796354e-03  -1.45009352e-02   2.18445662e-03  -2.35361494e-03	   1.26837189e-03   4.96703006e-04   2.77543446e-03   9.52262530e-04	   1.73619593e-05   3.04386656e-04
 0.00598761 -0.00909629  0.00264884 -0.00216791  0.00029732 -0.00222244	  0.00365037 -0.0018952   0.00015279 -0.00040245
-0.00730055  0.003639   -0.00846874 -0.00572594  0.00089248 -0.00055605	 -0.00076044 -0.00259675  0.0001262  -0.00131823
  7.35907416e-03  -1.32530402e-02   1.86986155e-03  -2.68005448e-03	   1.31473491e-03   1.26085689e-04   3.66101416e-03   9.52986489e-04	  -2.25296911e-04  -8.42254146e-05
